region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
LGA12500,0,20,0,20,3,37,0,40,0,22,0,22,0,4,0,4,0,13,0,13,0,9,5,14,0,5,5,10,3,5,0,8,3,6,0,9,9,121,10,140,0,8,4,12,0,22,0,22,0,7,0,7,0,10,0,10,0,10,0,10,0,23,0,23,0,10,0,10,3,5,6,14,0,8,0,8,3,103,10,116,0,28,4,32,3,59,0,62,0,29,0,29,0,14,0,14,0,23,0,23,0,32,5,37,0,15,5,20,6,10,6,22,3,14,0,17,12,224,20,256
LGA12600,7,339,21,367,37,550,34,621,6,253,13,272,4,192,10,206,14,250,4,268,16,199,10,225,17,187,3,207,30,99,3,132,13,57,3,73,144,2126,101,2371,7,339,32,378,15,564,15,594,7,280,10,297,7,206,7,220,7,298,10,315,8,296,11,315,30,214,5,249,18,112,6,136,33,74,3,110,132,2383,99,2614,14,678,53,745,52,1114,49,1215,13,533,23,569,11,398,17,426,21,548,14,583,24,495,21,540,47,401,8,456,48,211,9,268,46,131,6,183,276,4509,200,4985
LGA12700,0,26,0,26,3,18,3,24,0,12,3,15,0,10,0,10,0,11,0,11,0,13,0,13,4,10,0,14,3,9,0,12,3,5,0,8,13,114,6,133,3,13,0,16,3,30,0,33,0,12,0,12,0,3,0,3,0,24,0,24,0,9,3,12,0,11,3,14,3,9,0,12,0,9,0,9,9,120,6,135,3,39,0,42,6,48,3,57,0,24,3,27,0,13,0,13,0,35,0,35,0,22,3,25,4,21,3,28,6,18,0,24,3,14,0,17,22,234,12,268
LGA12750,0,116,11,127,7,213,10,230,9,84,5,98,3,44,0,47,6,86,0,92,8,99,6,113,11,68,0,79,11,42,5,58,16,28,5,49,71,780,42,893,0,98,19,117,10,190,9,209,6,93,0,99,3,42,0,45,4,92,0,96,5,108,4,117,14,101,7,122,14,55,3,72,13,27,4,44,69,806,46,921,0,214,30,244,17,403,19,439,15,177,5,197,6,86,0,92,10,178,0,188,13,207,10,230,25,169,7,201,25,97,8,130,29,55,9,93,140,1586,88,1814
LGA12850,5,67,12,84,13,128,17,158,6,88,0,94,3,64,0,67,0,61,5,66,4,49,5,58,8,51,0,59,7,43,4,54,7,15,3,25,53,566,46,665,3,61,12,76,3,127,4,134,3,71,0,74,3,39,4,46,4,80,7,91,9,67,3,79,5,68,3,76,10,28,3,41,17,21,3,41,57,562,39,658,8,128,24,160,16,255,21,292,9,159,0,168,6,103,4,113,4,141,12,157,13,116,8,137,13,119,3,135,17,71,7,95,24,36,6,66,110,1128,85,1323
LGA12900,3,61,4,68,11,97,4,112,6,44,0,50,0,30,3,33,0,45,0,45,0,38,0,38,4,37,0,41,3,19,3,25,3,17,0,20,30,388,14,432,0,44,0,44,6,119,0,125,0,50,0,50,0,33,0,33,0,48,0,48,4,47,0,51,0,37,5,42,5,22,3,30,8,17,0,25,23,417,8,448,3,105,4,112,17,216,4,237,6,94,0,100,0,63,3,66,0,93,0,93,4,85,0,89,4,74,5,83,8,41,6,55,11,34,0,45,53,805,22,880
LGA12950,3,29,4,36,3,67,4,74,0,25,3,28,3,10,0,13,0,18,0,18,3,27,3,33,3,23,0,26,3,22,0,25,5,12,0,17,23,233,14,270,0,24,0,24,0,58,6,64,0,32,3,35,0,13,0,13,3,22,0,25,0,36,0,36,4,22,0,26,3,27,3,33,4,4,0,8,14,238,12,264,3,53,4,60,3,125,10,138,0,57,6,63,3,23,0,26,3,40,0,43,3,63,3,69,7,45,0,52,6,49,3,58,9,16,0,25,37,471,26,534
LGA13010,0,28,0,28,0,41,4,45,3,30,3,36,3,16,8,27,3,18,18,39,0,24,8,32,3,16,6,25,0,8,3,11,3,8,0,11,15,189,50,254,0,26,0,26,3,50,6,59,0,24,0,24,0,16,0,16,0,24,0,24,3,22,3,28,0,27,3,30,3,10,3,16,3,10,0,13,12,209,15,236,0,54,0,54,3,91,10,104,3,54,3,60,3,32,8,43,3,42,18,63,3,46,11,60,3,43,9,55,3,18,6,27,6,18,0,24,27,398,65,490
LGA13050,0,16,0,16,3,31,0,34,0,16,0,16,0,0,0,0,0,9,0,9,3,10,0,13,0,12,0,12,0,11,0,11,3,0,0,3,9,105,0,114,0,10,0,10,0,20,0,20,0,10,0,10,0,7,0,7,3,3,0,6,0,17,0,17,5,19,0,24,3,7,0,10,0,10,0,10,11,103,0,114,0,26,0,26,3,51,0,54,0,26,0,26,0,7,0,7,3,12,0,15,3,27,0,30,5,31,0,36,3,18,0,21,3,10,0,13,20,208,0,228
LGA13100,0,180,9,189,38,384,14,436,10,238,3,251,8,156,7,171,8,197,4,209,14,144,4,162,14,169,8,191,8,91,3,102,12,50,9,71,112,1609,61,1782,4,189,11,204,14,340,10,364,10,200,3,213,5,155,3,163,9,185,7,201,11,179,7,197,26,179,5,210,17,101,7,125,24,68,7,99,120,1596,60,1776,4,369,20,393,52,724,24,800,20,438,6,464,13,311,10,334,17,382,11,410,25,323,11,359,40,348,13,401,25,192,10,227,36,118,16,170,232,3205,121,3558
LGA13310,0,36,0,36,8,67,3,78,0,48,0,48,0,19,16,35,3,31,38,72,4,29,34,67,6,37,4,47,3,14,6,23,3,11,0,14,27,292,101,420,0,44,3,47,3,72,3,78,0,36,0,36,0,29,0,29,0,41,0,41,3,42,3,48,3,31,3,37,0,20,0,20,12,11,0,23,21,326,12,359,0,80,3,83,11,139,6,156,0,84,0,84,0,48,16,64,3,72,38,113,7,71,37,115,9,68,7,84,3,34,6,43,15,22,0,37,48,618,113,779
LGA13320,0,71,3,74,9,155,0,164,13,70,0,83,6,34,0,40,0,62,0,62,12,62,0,74,11,64,4,79,9,42,5,56,13,19,0,32,73,579,12,664,0,71,4,75,5,125,6,136,3,81,3,87,0,48,0,48,0,54,0,54,5,61,4,70,9,75,0,84,11,47,3,61,13,30,3,46,46,592,23,661,0,142,7,149,14,280,6,300,16,151,3,170,6,82,0,88,0,116,0,116,17,123,4,144,20,139,4,163,20,89,8,117,26,49,3,78,119,1171,35,1325
LGA13340,0,18,0,18,6,20,0,26,0,8,0,8,0,4,0,4,3,3,0,6,0,9,0,9,3,7,0,10,0,5,0,5,3,3,0,6,15,77,0,92,0,12,0,12,3,34,0,37,0,12,3,15,0,0,0,0,3,12,0,15,0,8,0,8,0,8,0,8,3,8,0,11,0,3,0,3,9,97,3,109,0,30,0,30,9,54,0,63,0,20,3,23,0,4,0,4,6,15,0,21,0,17,0,17,3,15,0,18,3,13,0,16,3,6,0,9,24,174,3,201
LGA13380,3,163,17,183,21,323,15,359,14,145,0,159,6,73,3,82,9,102,3,114,9,96,3,108,19,84,3,106,15,56,3,74,12,29,3,44,108,1071,50,1229,3,122,17,142,12,307,6,325,7,127,5,139,5,96,6,107,9,116,3,128,15,142,5,162,17,114,4,135,24,67,4,95,10,29,0,39,102,1120,50,1272,6,285,34,325,33,630,21,684,21,272,5,298,11,169,9,189,18,218,6,242,24,238,8,270,36,198,7,241,39,123,7,169,22,58,3,83,210,2191,100,2501
LGA13450,0,60,9,69,0,106,7,113,4,50,3,57,4,40,3,47,0,55,7,62,7,47,0,54,0,51,0,51,9,19,3,31,4,6,3,13,28,434,35,497,3,55,0,58,4,88,10,102,0,51,4,55,0,49,3,52,6,61,3,70,3,48,3,54,6,49,3,58,9,24,4,37,7,12,0,19,38,437,30,505,3,115,9,127,4,194,17,215,4,101,7,112,4,89,6,99,6,116,10,132,10,95,3,108,6,100,3,109,18,43,7,68,11,18,3,32,66,871,65,1002
LGA13500,0,0,3,3,3,13,0,16,0,5,0,5,0,3,0,3,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,3,38,3,44,0,7,0,7,0,7,0,7,0,7,0,7,0,6,0,6,0,3,0,3,0,5,0,5,0,3,0,3,0,3,0,3,3,3,0,6,3,44,0,47,0,7,3,10,3,20,0,23,0,12,0,12,0,9,0,9,0,8,0,8,0,8,0,8,0,6,0,6,0,6,0,6,3,6,0,9,6,82,3,91
LGA13550,4,74,15,93,7,182,12,201,3,72,0,75,3,51,0,54,3,64,3,70,3,47,3,53,11,60,0,71,4,36,3,43,3,23,0,26,41,609,36,686,0,75,10,85,3,143,6,152,7,65,3,75,0,51,3,54,0,74,4,78,3,84,0,87,0,66,0,66,0,40,0,40,11,25,4,40,24,623,30,677,4,149,25,178,10,325,18,353,10,137,3,150,3,102,3,108,3,138,7,148,6,131,3,140,11,126,0,137,4,76,3,83,14,48,4,66,65,1232,66,1363
LGA13650,0,17,3,20,3,57,3,63,3,28,0,31,0,23,0,23,3,13,0,16,0,24,0,24,0,17,0,17,3,14,0,17,3,6,0,9,15,199,6,220,0,24,0,24,3,67,0,70,0,13,0,13,0,15,0,15,0,16,4,20,0,27,0,27,4,19,0,23,3,15,0,18,5,4,0,9,15,200,4,219,0,41,3,44,6,124,3,133,3,41,0,44,0,38,0,38,3,29,4,36,0,51,0,51,4,36,0,40,6,29,0,35,8,10,0,18,30,399,10,439
LGA13660,0,8,3,11,3,22,0,25,0,22,0,22,0,6,0,6,0,7,0,7,0,9,0,9,3,4,0,7,3,8,0,11,0,7,3,10,9,93,6,108,0,8,0,8,3,31,3,37,0,8,0,8,0,0,0,0,0,8,0,8,0,9,0,9,0,8,0,8,3,3,0,6,0,0,0,0,6,75,3,84,0,16,3,19,6,53,3,62,0,30,0,30,0,6,0,6,0,15,0,15,0,18,0,18,3,12,0,15,6,11,0,17,0,7,3,10,15,168,9,192
LGA13700,0,5,0,5,3,25,3,31,0,12,0,12,0,3,0,3,0,4,3,7,0,6,0,6,0,7,0,7,0,5,0,5,4,3,0,7,7,70,6,83,0,11,0,11,0,16,0,16,0,3,0,3,0,7,0,7,0,5,0,5,0,15,4,19,4,6,0,10,0,3,0,3,0,4,0,4,4,70,4,78,0,16,0,16,3,41,3,47,0,15,0,15,0,10,0,10,0,9,3,12,0,21,4,25,4,13,0,17,0,8,0,8,4,7,0,11,11,140,10,161
LGA13800,5,87,6,98,17,206,3,226,3,85,3,91,4,75,5,84,0,86,3,89,10,73,0,83,9,67,0,76,7,39,3,49,5,14,0,19,60,732,23,815,0,93,8,101,3,161,5,169,5,94,4,103,4,72,0,76,4,82,3,89,9,81,0,90,5,89,3,97,3,34,3,40,7,22,0,29,40,728,26,794,5,180,14,199,20,367,8,395,8,179,7,194,8,147,5,160,4,168,6,178,19,154,0,173,14,156,3,173,10,73,6,89,12,36,0,48,100,1460,49,1609
LGA13850,0,17,0,17,4,25,0,29,0,9,0,9,0,3,0,3,0,7,0,7,3,5,3,11,0,7,0,7,3,5,0,8,0,4,0,4,10,82,3,95,0,11,0,11,3,16,0,19,0,5,0,5,0,3,0,3,0,11,0,11,0,0,0,0,3,15,0,18,0,5,0,5,3,0,0,3,9,66,0,75,0,28,0,28,7,41,0,48,0,14,0,14,0,6,0,6,0,18,0,18,3,5,3,11,3,22,0,25,3,10,0,13,3,4,0,7,19,148,3,170
LGA13950,0,58,3,61,4,60,0,64,7,31,0,38,0,36,3,39,5,39,3,47,4,47,3,54,3,34,3,40,0,24,0,24,3,15,3,21,26,344,18,388,0,41,0,41,6,74,3,83,0,43,3,46,0,41,3,44,0,49,0,49,3,49,3,55,0,49,0,49,5,30,0,35,6,18,3,27,20,394,15,429,0,99,3,102,10,134,3,147,7,74,3,84,0,77,6,83,5,88,3,96,7,96,6,109,3,83,3,89,5,54,0,59,9,33,6,48,46,738,33,817
LGA14000,0,31,0,31,5,51,6,62,0,20,0,20,5,18,0,23,0,35,0,35,0,31,0,31,0,21,3,24,0,18,0,18,0,16,0,16,10,241,9,260,0,32,0,32,0,51,0,51,3,30,3,36,0,27,0,27,3,35,0,38,3,42,0,45,4,34,0,38,3,16,0,19,5,11,0,16,21,278,3,302,0,63,0,63,5,102,6,113,3,50,3,56,5,45,0,50,3,70,0,73,3,73,0,76,4,55,3,62,3,34,0,37,5,27,0,32,31,519,12,562
LGA14100,0,0,0,0,0,15,0,15,0,16,3,19,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,36,6,42,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,15,0,15,0,20,3,23,0,0,0,0,0,4,0,4,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,48,6,54
LGA14150,0,27,0,27,3,44,3,50,3,30,0,33,0,19,0,19,0,30,0,30,0,16,3,19,3,24,0,27,0,16,0,16,3,8,0,11,12,214,6,232,0,33,0,33,0,52,4,56,0,19,0,19,0,20,4,24,3,28,0,31,0,36,0,36,7,23,0,30,0,19,0,19,3,9,0,12,13,239,8,260,0,60,0,60,3,96,7,106,3,49,0,52,0,39,4,43,3,58,0,61,0,52,3,55,10,47,0,57,0,35,0,35,6,17,0,23,25,453,14,492
LGA14200,0,75,11,86,7,112,10,129,3,63,0,66,0,30,0,30,3,49,5,57,8,50,0,58,8,53,4,65,4,25,0,29,7,19,0,26,40,476,30,546,5,65,6,76,0,111,5,116,3,57,3,63,0,29,0,29,3,46,0,49,4,67,3,74,9,35,0,44,3,32,6,41,3,13,0,16,30,455,23,508,5,140,17,162,7,223,15,245,6,120,3,129,0,59,0,59,6,95,5,106,12,117,3,132,17,88,4,109,7,57,6,70,10,32,0,42,70,931,53,1054
LGA14250,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,5,0,4,0,4,0,3,0,3,0,4,0,4,3,4,0,7,3,24,0,27,0,0,0,0,0,11,0,11,0,0,0,0,0,4,0,4,0,5,0,5,0,4,0,4,0,10,0,10,0,4,0,4,3,4,0,7,3,42,0,45
LGA14300,3,8,0,11,3,19,4,26,0,10,8,18,0,6,35,41,0,11,69,80,0,6,60,66,3,12,13,28,0,0,5,5,3,3,0,6,12,75,194,281,3,15,0,18,0,30,0,30,0,10,0,10,0,3,0,3,0,12,0,12,0,12,0,12,3,11,0,14,0,8,0,8,0,4,0,4,6,105,0,111,6,23,0,29,3,49,4,56,0,20,8,28,0,9,35,44,0,23,69,92,0,18,60,78,6,23,13,42,0,8,5,13,3,7,0,10,18,180,194,392
LGA14350,5,184,18,207,24,342,16,382,10,135,18,163,0,86,36,122,6,107,83,196,18,111,40,169,13,135,18,166,20,74,8,102,16,42,3,61,112,1216,240,1568,3,161,24,188,8,367,17,392,3,155,6,164,9,105,5,119,13,143,5,161,12,163,8,183,24,139,4,167,23,83,6,112,19,36,5,60,114,1352,80,1546,8,345,42,395,32,709,33,774,13,290,24,327,9,191,41,241,19,250,88,357,30,274,48,352,37,274,22,333,43,157,14,214,35,78,8,121,226,2568,320,3114
LGA14400,0,15,0,15,3,30,3,36,0,17,0,17,0,15,0,15,0,14,0,14,0,14,0,14,0,14,3,17,0,8,0,8,0,5,0,5,3,132,6,141,0,10,0,10,0,33,0,33,3,15,0,18,0,8,0,8,0,17,0,17,0,17,3,20,0,19,0,19,0,4,0,4,0,11,4,15,3,134,7,144,0,25,0,25,3,63,3,69,3,32,0,35,0,23,0,23,0,31,0,31,0,31,3,34,0,33,3,36,0,12,0,12,0,16,4,20,6,266,13,285
LGA14450,0,8,0,8,3,27,0,30,0,5,0,5,0,9,0,9,0,12,0,12,0,14,0,14,3,7,0,10,3,4,0,7,0,6,3,9,9,92,3,104,0,14,0,14,3,24,0,27,0,12,0,12,0,12,0,12,0,16,0,16,3,11,0,14,0,11,3,14,0,10,0,10,0,5,0,5,6,115,3,124,0,22,0,22,6,51,0,57,0,17,0,17,0,21,0,21,0,28,0,28,3,25,0,28,3,18,3,24,3,14,0,17,0,11,3,14,15,207,6,228
LGA14500,0,6,0,6,0,9,0,9,0,5,0,5,0,5,0,5,0,13,0,13,3,7,0,10,0,7,0,7,0,6,0,6,0,4,0,4,3,62,0,65,0,3,0,3,0,22,0,22,0,17,0,17,0,4,0,4,0,5,0,5,3,5,0,8,0,11,3,14,0,6,0,6,0,3,3,6,3,76,6,85,0,9,0,9,0,31,0,31,0,22,0,22,0,9,0,9,0,18,0,18,6,12,0,18,0,18,3,21,0,12,0,12,0,7,3,10,6,138,6,150
LGA14550,0,27,3,30,3,52,3,58,3,30,0,33,3,15,0,18,0,25,0,25,0,22,3,25,6,20,3,29,3,21,3,27,3,6,3,12,21,218,18,257,0,21,0,21,0,53,0,53,0,27,3,30,0,15,0,15,5,20,0,25,4,30,0,34,0,27,0,27,4,11,0,15,3,8,0,11,16,212,3,231,0,48,3,51,3,105,3,111,3,57,3,63,3,30,0,33,5,45,0,50,4,52,3,59,6,47,3,56,7,32,3,42,6,14,3,23,37,430,21,488
LGA14600,0,58,8,66,3,109,4,116,3,51,0,54,0,34,0,34,3,53,4,60,0,41,0,41,5,41,0,46,11,42,0,53,9,22,0,31,34,451,16,501,0,66,6,72,0,128,7,135,3,41,4,48,0,44,0,44,0,63,3,66,3,59,5,67,4,52,3,59,6,29,0,35,10,25,0,35,26,507,28,561,0,124,14,138,3,237,11,251,6,92,4,102,0,78,0,78,3,116,7,126,3,100,5,108,9,93,3,105,17,71,0,88,19,47,0,66,60,958,44,1062
LGA14650,8,275,38,321,47,636,30,713,20,290,13,323,14,204,10,228,19,286,9,314,20,257,13,290,24,229,8,261,17,131,3,151,21,81,0,102,190,2389,124,2703,0,318,32,350,22,661,35,718,10,324,3,337,7,199,7,213,11,297,3,311,27,332,11,370,25,255,0,280,33,138,5,176,36,95,5,136,171,2619,101,2891,8,593,70,671,69,1297,65,1431,30,614,16,660,21,403,17,441,30,583,12,625,47,589,24,660,49,484,8,541,50,269,8,327,57,176,5,238,361,5008,225,5594
LGA14700,0,0,3,3,0,3,0,3,0,7,0,7,0,3,0,3,0,3,3,6,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,25,6,31,0,3,3,6,0,3,3,6,0,3,0,3,0,3,0,3,0,10,0,10,3,9,0,12,0,3,0,3,0,4,0,4,0,0,0,0,3,38,6,47,0,3,6,9,0,6,3,9,0,10,0,10,0,6,0,6,0,13,3,16,3,12,0,15,0,6,0,6,0,4,0,4,0,3,0,3,3,63,12,78
LGA14750,0,40,5,45,8,74,0,82,3,38,4,45,0,15,0,15,3,30,3,36,3,29,0,32,0,20,0,20,5,9,0,14,3,3,3,9,25,258,15,298,0,51,7,58,0,96,7,103,0,40,3,43,0,22,0,22,0,36,0,36,6,34,0,40,0,23,0,23,0,17,0,17,5,6,0,11,11,325,17,353,0,91,12,103,8,170,7,185,3,78,7,88,0,37,0,37,3,66,3,72,9,63,0,72,0,43,0,43,5,26,0,31,8,9,3,20,36,583,32,651
LGA14800,0,27,0,27,0,36,3,39,0,23,3,26,3,17,3,23,3,33,0,36,3,28,0,31,0,19,0,19,3,17,0,20,0,11,0,11,12,211,9,232,0,27,0,27,0,27,0,27,3,17,0,20,0,31,0,31,0,48,0,48,3,34,3,40,6,35,4,45,0,24,0,24,5,12,3,20,17,255,10,282,0,54,0,54,0,63,3,66,3,40,3,46,3,48,3,54,3,81,0,84,6,62,3,71,6,54,4,64,3,41,0,44,5,23,3,31,29,466,19,514
LGA14850,3,145,11,159,17,227,13,257,9,81,5,95,9,57,5,71,5,102,4,111,9,80,3,92,6,71,9,86,6,41,0,47,5,14,0,19,69,818,50,937,3,99,8,110,8,208,11,227,4,112,4,120,3,72,4,79,9,113,3,125,10,114,7,131,10,81,7,98,4,55,0,59,4,20,6,30,55,874,50,979,6,244,19,269,25,435,24,484,13,193,9,215,12,129,9,150,14,215,7,236,19,194,10,223,16,152,16,184,10,96,0,106,9,34,6,49,124,1692,100,1916
LGA14870,0,51,7,58,5,104,8,117,7,41,0,48,5,23,15,43,0,39,27,66,0,46,12,58,8,33,6,47,4,14,6,24,9,19,0,28,38,370,81,489,0,56,7,63,3,85,3,91,0,43,0,43,0,33,0,33,4,38,0,42,0,51,0,51,3,30,3,36,6,25,0,31,6,12,0,18,22,373,13,408,0,107,14,121,8,189,11,208,7,84,0,91,5,56,15,76,4,77,27,108,0,97,12,109,11,63,9,83,10,39,6,55,15,31,0,46,60,743,94,897
LGA14900,6,159,8,173,27,319,12,358,13,138,14,165,7,77,3,87,7,126,3,136,7,113,7,127,20,94,9,123,11,68,6,85,13,31,3,47,111,1125,65,1301,3,121,10,134,16,281,3,300,5,157,3,165,0,96,6,102,4,172,5,181,15,159,6,180,19,139,6,164,14,71,0,85,22,41,4,67,98,1237,43,1378,9,280,18,307,43,600,15,658,18,295,17,330,7,173,9,189,11,298,8,317,22,272,13,307,39,233,15,287,25,139,6,170,35,72,7,114,209,2362,108,2679
LGA14920,0,34,3,37,4,86,4,94,0,39,3,42,0,30,0,30,0,38,0,38,0,46,3,49,6,41,0,47,6,27,0,33,3,22,3,28,19,363,16,398,0,49,3,52,0,90,4,94,3,38,0,41,0,27,0,27,0,36,3,39,5,47,3,55,4,36,3,43,4,26,0,30,10,25,3,38,26,374,19,419,0,83,6,89,4,176,8,188,3,77,3,83,0,57,0,57,0,74,3,77,5,93,6,104,10,77,3,90,10,53,0,63,13,47,6,66,45,737,35,817
LGA14950,0,4,0,4,3,10,0,13,0,5,0,5,0,0,0,0,3,4,0,7,0,7,0,7,0,0,0,0,0,10,0,10,0,4,0,4,6,44,0,50,0,7,0,7,0,9,0,9,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,29,0,29,0,11,0,11,3,19,0,22,0,11,0,11,0,0,0,0,3,4,0,7,0,7,0,7,0,4,0,4,0,13,0,13,0,4,0,4,6,73,0,79
LGA15050,8,148,17,173,24,278,12,314,10,102,7,119,3,90,3,96,10,124,11,145,7,99,7,113,3,79,4,86,10,37,4,51,4,25,3,32,79,982,68,1129,0,131,9,140,18,286,12,316,5,128,5,138,3,91,4,98,8,121,4,133,5,150,9,164,14,100,3,117,11,55,5,71,19,23,6,48,83,1085,57,1225,8,279,26,313,42,564,24,630,15,230,12,257,6,181,7,194,18,245,15,278,12,249,16,277,17,179,7,203,21,92,9,122,23,48,9,80,162,2067,125,2354
LGA15150,0,3,0,3,5,6,0,11,0,5,0,5,0,7,3,10,0,12,0,12,0,3,0,3,0,7,0,7,0,6,0,6,0,10,0,10,5,59,3,67,0,3,0,3,0,5,0,5,0,5,0,5,0,5,0,5,0,3,3,6,0,9,0,9,0,7,0,7,0,0,0,0,0,6,0,6,0,43,3,46,0,6,0,6,5,11,0,16,0,10,0,10,0,12,3,15,0,15,3,18,0,12,0,12,0,14,0,14,0,6,0,6,0,16,0,16,5,102,6,113
LGA15200,3,43,8,54,5,82,3,90,3,39,0,42,3,39,3,45,8,67,3,78,3,71,4,78,3,58,0,61,3,30,5,38,5,18,4,27,36,447,30,513,4,37,5,46,0,68,9,77,0,55,4,59,3,59,3,65,0,93,3,96,10,88,3,101,5,72,5,82,7,49,0,56,7,9,0,16,36,530,32,598,7,80,13,100,5,150,12,167,3,94,4,101,6,98,6,110,8,160,6,174,13,159,7,179,8,130,5,143,10,79,5,94,12,27,4,43,72,977,62,1111
LGA15270,3,50,3,56,3,86,4,93,3,49,3,55,3,38,3,44,0,43,0,43,3,47,3,53,4,49,0,53,7,29,0,36,4,12,0,16,30,403,16,449,0,53,3,56,3,105,8,116,3,40,0,43,0,24,0,24,0,46,0,46,3,44,3,50,6,42,0,48,4,17,0,21,0,16,0,16,19,387,14,420,3,103,6,112,6,191,12,209,6,89,3,98,3,62,3,68,0,89,0,89,6,91,6,103,10,91,0,101,11,46,0,57,4,28,0,32,49,790,30,869
LGA15300,0,140,17,157,9,271,26,306,3,156,11,170,0,88,3,91,0,127,7,134,8,155,15,178,12,118,4,134,10,64,0,74,17,56,0,73,59,1175,83,1317,3,157,18,178,7,306,15,328,0,133,3,136,0,92,3,95,7,191,8,206,6,161,9,176,10,164,7,181,8,76,8,92,22,56,4,82,63,1336,75,1474,3,297,35,335,16,577,41,634,3,289,14,306,0,180,6,186,7,318,15,340,14,316,24,354,22,282,11,315,18,140,8,166,39,112,4,155,122,2511,158,2791
