region_id,No_Int_con_HHs_with_Ind_p,No_Internet_connect_Other_hhd,No_Internet_connect_Tot_hhd,Ty_Int_con_Bba_HHs_with_Ind_p,Type_Int_conn_Bband_Other_hhd,Type_Int_conn_Bband_Tot_hhd,Typ_Int_con_Diup_HHs_w_Ind_p,Type_Int_conn_Di_up_Other_hhd,Type_Int_conn_Di_up_Tot_hhd,Type_Int_con_Oth_HHs_w_Ind_p,Type_Int_conn_Other_Other_hhd,Type_Int_conn_Other_Tot_hhd,Type_Int_con_Tot_HHs_w_Ind_p,Type_Int_conn_Tot_Oth_hhd,Type_Int_conn_Tot_Tot_hhd,Internet_con_ns_HHs_w_Ind_p,Internet_connect_ns_Oth_hhd,Internet_connect_ns_Tot_hhd,Tot_Hholds_w_Indig_per,Tot_Oth_households,Tot_Tot_households
ILOC70300501,32,176,208,32,1072,1104,3,43,46,8,164,172,43,1279,1322,33,69,102,108,1524,1632
ILOC70300502,48,206,254,56,1114,1170,3,51,54,7,107,114,66,1272,1338,46,57,103,160,1535,1695
ILOC70300503,12,176,188,34,968,1002,0,48,48,0,101,101,34,1117,1151,9,44,53,55,1337,1392
ILOC70300504,20,250,270,63,1616,1679,0,62,62,9,204,213,72,1882,1954,18,81,99,110,2213,2323
ILOC70300601,81,214,295,154,843,997,5,44,49,19,51,70,178,938,1116,17,57,74,276,1209,1485
ILOC70300701,17,37,54,12,96,108,0,9,9,0,12,12,12,117,129,3,5,8,32,159,191
ILOC70300702,7,137,144,46,617,663,5,38,43,0,42,42,51,697,748,0,24,24,58,858,916
ILOC70300703,22,136,158,34,372,406,3,29,32,3,38,41,40,439,479,3,23,26,65,598,663
ILOC70300704,20,152,172,61,806,867,4,39,43,6,33,39,71,878,949,8,54,62,99,1084,1183
ILOC70300705,43,363,406,146,1595,1741,16,103,119,11,129,140,173,1827,2000,19,86,105,235,2276,2511
ILOC70300706,10,15,25,3,69,72,0,3,3,0,3,3,3,75,78,3,5,8,16,95,111
ILOC70300801,66,143,209,72,528,600,6,26,32,22,45,67,100,599,699,12,45,57,178,787,965
ILOC70300901,66,195,261,69,910,979,3,39,42,6,80,86,78,1029,1107,12,38,50,156,1262,1418
ILOC70301001,17,61,78,41,390,431,3,23,26,4,16,20,48,429,477,8,21,29,73,511,584
ILOC70301002,33,134,167,51,551,602,7,27,34,10,47,57,68,625,693,6,27,33,107,786,893
ILOC70301101,21,76,97,44,402,446,0,21,21,7,26,33,51,449,500,11,30,41,83,555,638
ILOC70301102,13,109,122,34,372,406,3,15,18,6,30,36,43,417,460,3,19,22,59,545,604
ILOC70301103,18,72,90,25,396,421,4,14,18,3,12,15,32,422,454,3,14,17,53,508,561
ILOC70301201,20,220,240,44,874,918,0,50,50,8,86,94,52,1010,1062,9,52,61,81,1282,1363
ILOC70301202,27,150,177,33,754,787,0,31,31,6,70,76,39,855,894,7,35,42,73,1040,1113
ILOC70301301,50,265,315,201,2221,2422,6,72,78,24,171,195,231,2464,2695,13,69,82,294,2798,3092
ILOC70301302,25,106,131,68,573,641,3,21,24,13,59,72,84,653,737,5,35,40,114,794,908
ILOC70301303,27,98,125,89,1190,1279,3,41,44,11,83,94,103,1314,1417,18,33,51,148,1445,1593
ILOC70301304,100,212,312,96,599,695,0,31,31,18,65,83,114,695,809,14,46,60,228,953,1181
ILOC70301305,97,151,248,101,488,589,3,19,22,15,46,61,119,553,672,7,24,31,223,728,951
ILOC70301306,12,0,12,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,15,0,15
ILOC70301307,38,141,179,100,668,768,3,17,20,14,45,59,117,730,847,7,41,48,162,912,1074
ILOC70301401,33,204,237,104,1536,1640,3,55,58,6,73,79,113,1664,1777,12,80,92,158,1948,2106
ILOC70301402,24,119,143,40,509,549,3,27,30,7,55,62,50,591,641,3,32,35,77,742,819
ILOC70400101,26,19,45,7,55,62,0,0,0,0,5,5,7,60,67,4,14,18,37,93,130
ILOC70400102,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
ILOC70400103,60,3,63,9,9,18,0,3,3,0,3,3,9,15,24,0,0,0,69,18,87
ILOC70400104,37,3,40,4,13,17,0,0,0,0,0,0,4,13,17,0,0,0,41,16,57
ILOC70400105,29,0,29,3,8,11,0,0,0,0,0,0,3,8,11,0,0,0,32,8,40
ILOC70400106,14,29,43,20,35,55,0,3,3,0,10,10,20,48,68,0,8,8,34,85,119
ILOC70400201,24,23,47,38,212,250,0,13,13,4,19,23,42,244,286,0,8,8,66,275,341
ILOC70400202,34,55,89,22,83,105,0,9,9,3,12,15,25,104,129,5,13,18,64,172,236
ILOC70400203,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
ILOC70400301,161,8,169,9,53,62,3,3,6,0,9,9,12,65,77,4,9,13,177,82,259
ILOC70400302,37,0,37,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,37,3,40
ILOC70400401,23,0,23,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,23,3,26
ILOC70400402,36,5,41,6,18,24,0,0,0,64,8,72,70,26,96,7,5,12,113,36,149
ILOC70400403,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
ILOC70400404,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
ILOC70400405,37,0,37,5,10,15,0,0,0,0,0,0,5,10,15,0,0,0,42,10,52
ILOC70400406,41,0,41,3,11,14,0,0,0,8,4,12,11,15,26,0,0,0,52,15,67
ILOC70400501,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32
ILOC70400502,246,12,258,12,52,64,0,0,0,0,13,13,12,65,77,3,0,3,261,77,338
ILOC70400601,83,0,83,4,6,10,3,3,6,3,3,6,10,12,22,3,0,3,96,12,108
ILOC70400602,66,0,66,8,15,23,0,0,0,11,0,11,19,15,34,3,0,3,88,15,103
ILOC70400603,18,3,21,8,11,19,0,0,0,0,0,0,8,11,19,4,0,4,30,14,44
ILOC70400604,231,6,237,13,29,42,0,0,0,5,4,9,18,33,51,3,8,11,252,47,299
ILOC70500101,22,5,27,7,38,45,0,3,3,17,5,22,24,46,70,23,18,41,69,69,138
ILOC70500102,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28
ILOC70500103,25,0,25,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,25,4,29
ILOC70500201,34,0,34,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,37,0,37
ILOC70500202,41,4,45,0,13,13,0,0,0,0,4,4,0,17,17,0,3,3,41,24,65
ILOC70500301,43,0,43,3,6,9,0,0,0,8,3,11,11,9,20,0,0,0,54,9,63
ILOC70500302,35,0,35,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,35,4,39
ILOC70500303,7,21,28,3,48,51,0,3,3,0,6,6,3,57,60,3,6,9,13,84,97
ILOC70500304,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32
ILOC70500305,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
ILOC70500306,12,13,25,4,39,43,0,0,0,0,7,7,4,46,50,0,3,3,16,62,78
ILOC70500307,51,3,54,0,6,6,0,0,0,10,0,10,10,6,16,3,0,3,64,9,73
ILOC70500401,35,20,55,4,36,40,0,0,0,0,4,4,4,40,44,5,14,19,44,74,118
ILOC70500402,40,8,48,0,6,6,0,0,0,0,0,0,0,6,6,3,0,3,43,14,57
ILOC70500403,10,0,10,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,10,3,13
ILOC70500404,37,3,40,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,37,6,43
ILOC70500405,0,4,4,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,10,10
ILOC70500501,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32
ILOC70500502,225,324,549,174,1439,1613,17,76,93,32,150,182,223,1665,1888,102,131,233,550,2120,2670
ILOC70500503,18,0,18,0,0,0,0,0,0,27,0,27,27,0,27,22,3,25,67,3,70
ILOC70500504,19,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,22
ILOC70500601,52,0,52,4,27,31,3,3,6,18,3,21,25,33,58,0,0,0,77,33,110
ILOC70500701,50,3,53,3,17,20,0,3,3,36,3,39,39,23,62,8,0,8,97,26,123
ILOC70500801,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
ILOC70500802,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,3,24
ILOC70500803,3,3,6,3,4,7,0,0,0,0,0,0,3,4,7,0,9,9,6,16,22
ILOC70500804,22,7,29,6,23,29,0,0,0,0,0,0,6,23,29,0,7,7,28,37,65
ILOC70500805,18,8,26,0,22,22,0,3,3,0,3,3,0,28,28,3,7,10,21,43,64
ILOC70500901,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
ILOC70500902,11,10,21,0,20,20,0,0,0,0,0,0,0,20,20,0,4,4,11,34,45
ILOC70500903,34,4,38,0,4,4,0,0,0,0,0,0,0,4,4,3,0,3,37,8,45
ILOC70600101,4,9,13,24,204,228,0,13,13,0,11,11,24,228,252,0,4,4,28,241,269
ILOC70600102,88,5,93,22,5,27,0,0,0,5,0,5,27,5,32,6,0,6,121,10,131
ILOC70600103,10,0,10,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,15,0,15
ILOC70600104,27,3,30,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,27,6,33
ILOC70600105,67,10,77,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,67,18,85
ILOC70600201,71,0,71,4,17,21,0,0,0,0,3,3,4,20,24,3,0,3,78,20,98
ILOC70600202,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19
ILOC70600301,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
ILOC70600302,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
ILOC70600303,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ILOC70600304,38,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,42
ILOC70600305,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,3,21
ILOC70600401,138,12,150,14,49,63,0,5,5,3,15,18,17,69,86,3,3,6,158,84,242
ILOC70600402,21,3,24,3,0,3,0,3,3,0,0,0,3,3,6,4,0,4,28,6,34
ILOC70600501,22,3,25,3,3,6,3,0,3,0,0,0,6,3,9,0,0,0,28,6,34
ILOC70600502,24,72,96,65,916,981,4,29,33,10,48,58,79,993,1072,0,23,23,103,1088,1191
ILOC70600601,57,5,62,18,7,25,3,0,3,0,6,6,21,13,34,8,3,11,86,21,107
ILOC70600701,44,3,47,54,18,72,0,3,3,0,3,3,54,24,78,0,0,0,98,27,125
ILOC70600702,75,0,75,3,23,26,0,0,0,0,5,5,3,28,31,0,0,0,78,28,106
ILOC70600703,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24
ILOC70600801,56,3,59,8,47,55,0,3,3,5,8,13,13,58,71,7,0,7,76,61,137
ILOC70700101,61,3,64,4,14,18,0,0,0,0,3,3,4,17,21,3,3,6,68,23,91
ILOC70700201,71,6,77,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,71,14,85
ILOC70700301,18,7,25,3,24,27,0,0,0,0,0,0,3,24,27,3,3,6,24,34,58
ILOC70700302,9,6,15,0,15,15,0,3,3,0,0,0,0,18,18,0,6,6,9,30,39
ILOC70700303,4,0,4,9,0,9,0,0,0,0,0,0,9,0,9,0,0,0,13,0,13
ILOC70700304,31,8,39,3,14,17,0,0,0,3,0,3,6,14,20,3,7,10,40,29,69
ILOC70700305,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,0,18
ILOC70700401,20,3,23,14,8,22,0,0,0,7,5,12,21,13,34,12,4,16,53,20,73
ILOC70700501,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,3
ILOC70700502,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
ILOC70700503,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,45,0,45
ILOC70700504,147,81,228,76,337,413,9,23,32,13,36,49,98,396,494,30,35,65,275,512,787
ILOC70700601,20,0,20,0,9,9,0,0,0,0,0,0,0,9,9,3,0,3,23,9,32
ILOC70700602,35,0,35,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,35,5,40
ILOC79499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC79799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC80100101,80,3769,3849,428,25835,26263,14,1052,1066,38,1335,1373,480,28222,28702,14,805,819,574,32796,33370
ILOC80100102,73,2624,2697,177,12957,13134,5,496,501,21,1060,1081,203,14513,14716,9,427,436,285,17564,17849
ILOC80100103,29,1176,1205,200,12959,13159,9,415,424,22,822,844,231,14196,14427,11,345,356,271,15717,15988
ILOC80100201,104,4236,4340,325,23958,24283,15,960,975,41,1323,1364,381,26241,26622,31,718,749,516,31195,31711
ILOC80100202,115,3067,3182,585,23958,24543,21,842,863,43,977,1020,649,25777,26426,32,694,726,796,29538,30334
ILOC80100301,3,28,31,0,125,125,0,8,8,0,6,6,0,139,139,0,3,3,3,170,173
ILOC89499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC89799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC90100101,0,131,131,4,266,270,0,19,19,0,13,13,4,298,302,0,30,30,4,459,463
ILOC90100201,0,40,40,3,87,90,0,3,3,0,4,4,3,94,97,0,5,5,3,139,142
ILOC90200101,8,6,14,8,16,24,0,0,0,3,0,3,11,16,27,0,0,0,19,22,41
ILOC90200102,28,0,28,15,0,15,3,0,3,3,0,3,21,0,21,0,0,0,49,0,49
ILOC99499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC99799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
